date,time,hour,ac,month,day
2025-02-15,05:00:00,5,0.35,2,5
2025-02-15,06:00:00,6,0.47,2,5
2025-02-15,07:00:00,7,0.37,2,5
2025-02-15,08:00:00,8,0.23,2,5
2025-02-15,09:00:00,9,0.45,2,5
2025-02-15,10:00:00,10,0.3,2,5
2025-02-15,11:00:00,11,0.29,2,5
2025-02-15,12:00:00,12,0.32,2,5
2025-02-15,13:00:00,13,0.25,2,5
2025-02-15,14:00:00,14,0.39,2,5
2025-02-15,15:00:00,15,0.39,2,5
2025-02-15,16:00:00,16,0.24,2,5
2025-02-15,17:00:00,17,0.12,2,5
2025-02-15,18:00:00,18,0.16,2,5
2025-02-15,19:00:00,19,0.37,2,5
2025-02-15,20:00:00,20,0.17,2,5
2025-02-15,21:00:00,21,0.41,2,5
2025-02-15,22:00:00,22,0.43,2,5
2025-02-15,23:00:00,23,0.24,2,5
2025-02-16,00:00:00,0,0.41,2,6
2025-02-16,01:00:00,1,0.23,2,6
2025-02-16,02:00:00,2,0.23,2,6
2025-02-16,03:00:00,3,0.35,2,6
2025-02-16,04:00:00,4,0.47,2,6
2025-02-16,05:00:00,5,0.42,2,6
2025-02-16,06:00:00,6,0.2,2,6
2025-02-16,07:00:00,7,0.44,2,6
2025-02-16,08:00:00,8,0.27,2,6
2025-02-16,09:00:00,9,0.46,2,6
2025-02-16,10:00:00,10,0.18,2,6
2025-02-16,11:00:00,11,0.38,2,6
2025-02-16,12:00:00,12,0.33,2,6
2025-02-16,13:00:00,13,0.25,2,6
2025-02-16,14:00:00,14,0.32,2,6
2025-02-16,15:00:00,15,0.18,2,6
2025-02-16,16:00:00,16,0.5,2,6
2025-02-16,17:00:00,17,0.39,2,6
2025-02-16,18:00:00,18,0.25,2,6
2025-02-16,19:00:00,19,0.49,2,6
2025-02-16,20:00:00,20,0.46,2,6
2025-02-16,21:00:00,21,0.14,2,6
2025-02-16,22:00:00,22,0.39,2,6
2025-02-16,23:00:00,23,0.23,2,6
2025-02-17,00:00:00,0,0.35,2,0
2025-02-17,01:00:00,1,0.18,2,0
2025-02-17,02:00:00,2,0.35,2,0
2025-02-17,03:00:00,3,0.43,2,0
2025-02-17,04:00:00,4,0.44,2,0
2025-02-17,05:00:00,5,0.19,2,0
2025-02-17,06:00:00,6,0.3,2,0
2025-02-17,07:00:00,7,0.21,2,0
2025-02-17,08:00:00,8,0.27,2,0
2025-02-17,09:00:00,9,0.12,2,0
2025-02-17,10:00:00,10,0.4,2,0
2025-02-17,11:00:00,11,0.11,2,0
2025-02-17,12:00:00,12,0.44,2,0
2025-02-17,13:00:00,13,0.21,2,0
2025-02-17,14:00:00,14,0.4,2,0
2025-02-17,15:00:00,15,0.26,2,0
2025-02-17,16:00:00,16,0.28,2,0
2025-02-17,17:00:00,17,0.29,2,0
2025-02-17,18:00:00,18,0.13,2,0
2025-02-17,19:00:00,19,0.1,2,0
2025-02-17,20:00:00,20,0.24,2,0
2025-02-17,21:00:00,21,0.42,2,0
2025-02-17,22:00:00,22,0.31,2,0
2025-02-17,23:00:00,23,0.31,2,0
2025-02-18,00:00:00,0,0.1,2,1
2025-02-18,01:00:00,1,0.22,2,1
2025-02-18,02:00:00,2,0.32,2,1
2025-02-18,03:00:00,3,0.45,2,1
2025-02-18,04:00:00,4,0.3,2,1
2025-02-18,05:00:00,5,0.49,2,1
2025-02-18,06:00:00,6,0.46,2,1
2025-02-18,07:00:00,7,0.17,2,1
2025-02-18,08:00:00,8,0.17,2,1
2025-02-18,09:00:00,9,0.46,2,1
2025-02-18,10:00:00,10,0.26,2,1
2025-02-18,11:00:00,11,0.47,2,1
2025-02-18,12:00:00,12,0.13,2,1
2025-02-18,13:00:00,13,0.11,2,1
2025-02-18,14:00:00,14,0.49,2,1
2025-02-18,15:00:00,15,0.31,2,1
2025-02-18,16:00:00,16,0.37,2,1
2025-02-18,17:00:00,17,0.25,2,1
2025-02-18,18:00:00,18,0.48,2,1
2025-02-18,19:00:00,19,0.11,2,1
2025-02-18,20:00:00,20,0.3,2,1
2025-02-18,21:00:00,21,0.33,2,1
2025-02-18,22:00:00,22,0.35,2,1
2025-02-18,23:00:00,23,0.3,2,1
2025-02-19,00:00:00,0,0.47,2,2
2025-02-19,01:00:00,1,0.11,2,2
2025-02-19,02:00:00,2,0.24,2,2
2025-02-19,03:00:00,3,0.48,2,2
2025-02-19,04:00:00,4,0.43,2,2
2025-02-19,05:00:00,5,0.11,2,2
2025-02-19,06:00:00,6,0.13,2,2
2025-02-19,07:00:00,7,0.42,2,2
2025-02-19,08:00:00,8,0.23,2,2
2025-02-19,09:00:00,9,0.25,2,2
2025-02-19,10:00:00,10,0.18,2,2
2025-02-19,11:00:00,11,0.26,2,2
2025-02-19,12:00:00,12,0.41,2,2
2025-02-19,13:00:00,13,0.33,2,2
2025-02-19,14:00:00,14,0.43,2,2
2025-02-19,15:00:00,15,0.21,2,2
2025-02-19,16:00:00,16,0.23,2,2
2025-02-19,17:00:00,17,0.4,2,2
2025-02-19,18:00:00,18,0.33,2,2
2025-02-19,19:00:00,19,0.47,2,2
2025-02-19,20:00:00,20,0.11,2,2
2025-02-19,21:00:00,21,0.36,2,2
2025-02-19,22:00:00,22,0.33,2,2
2025-02-19,23:00:00,23,0.21,2,2
2025-02-20,00:00:00,0,0.38,2,3
2025-02-20,01:00:00,1,0.12,2,3
2025-02-20,02:00:00,2,0.4,2,3
2025-02-20,03:00:00,3,0.16,2,3
2025-02-20,04:00:00,4,0.16,2,3
2025-02-20,05:00:00,5,0.12,2,3
2025-02-20,06:00:00,6,0.19,2,3
2025-02-20,07:00:00,7,0.29,2,3
2025-02-20,08:00:00,8,0.42,2,3
2025-02-20,09:00:00,9,0.16,2,3
2025-02-20,10:00:00,10,0.49,2,3
2025-02-20,11:00:00,11,0.43,2,3
2025-02-20,12:00:00,12,0.18,2,3
2025-02-20,13:00:00,13,0.36,2,3
2025-02-20,14:00:00,14,0.3,2,3
2025-02-20,15:00:00,15,0.25,2,3
2025-02-20,16:00:00,16,0.45,2,3
2025-02-20,17:00:00,17,0.46,2,3
2025-02-20,18:00:00,18,0.41,2,3
2025-02-20,19:00:00,19,0.23,2,3
2025-02-20,20:00:00,20,0.37,2,3
2025-02-20,21:00:00,21,0.46,2,3
2025-02-20,22:00:00,22,0.47,2,3
2025-02-20,23:00:00,23,0.27,2,3
2025-02-21,00:00:00,0,0.14,2,4
2025-02-21,01:00:00,1,0.22,2,4
2025-02-21,02:00:00,2,0.39,2,4
2025-02-21,03:00:00,3,0.12,2,4
2025-02-21,04:00:00,4,0.12,2,4
2025-02-21,05:00:00,5,0.44,2,4
2025-02-21,06:00:00,6,0.35,2,4
2025-02-21,07:00:00,7,0.39,2,4
2025-02-21,08:00:00,8,0.49,2,4
2025-02-21,09:00:00,9,0.36,2,4
2025-02-21,10:00:00,10,0.29,2,4
2025-02-21,11:00:00,11,0.13,2,4
2025-02-21,12:00:00,12,0.46,2,4
2025-02-21,13:00:00,13,0.16,2,4
2025-02-21,14:00:00,14,0.15,2,4
2025-02-21,15:00:00,15,0.49,2,4
2025-02-21,16:00:00,16,0.43,2,4
2025-02-21,17:00:00,17,0.38,2,4
2025-02-21,18:00:00,18,0.42,2,4
2025-02-21,19:00:00,19,0.47,2,4
2025-02-21,20:00:00,20,0.26,2,4
2025-02-21,21:00:00,21,0.27,2,4
2025-02-21,22:00:00,22,0.25,2,4
2025-02-21,23:00:00,23,0.28,2,4
2025-02-22,00:00:00,0,0.35,2,5
2025-02-22,01:00:00,1,0.24,2,5
2025-02-22,02:00:00,2,0.3,2,5
2025-02-22,03:00:00,3,0.31,2,5
2025-02-22,04:00:00,4,0.39,2,5
2025-02-22,05:00:00,5,0.29,2,5
2025-02-22,06:00:00,6,0.1,2,5
2025-02-22,07:00:00,7,0.37,2,5
2025-02-22,08:00:00,8,0.29,2,5
2025-02-22,09:00:00,9,0.33,2,5
2025-02-22,10:00:00,10,0.44,2,5
2025-02-22,11:00:00,11,0.44,2,5
2025-02-22,12:00:00,12,0.13,2,5
2025-02-22,13:00:00,13,0.28,2,5
2025-02-22,14:00:00,14,0.37,2,5
2025-02-22,15:00:00,15,0.12,2,5
2025-02-22,16:00:00,16,0.2,2,5
2025-02-22,17:00:00,17,0.4,2,5
2025-02-22,18:00:00,18,0.3,2,5
2025-02-22,19:00:00,19,0.21,2,5
2025-02-22,20:00:00,20,0.21,2,5
2025-02-22,21:00:00,21,0.11,2,5
2025-02-22,22:00:00,22,0.15,2,5
2025-02-22,23:00:00,23,0.49,2,5
2025-02-23,00:00:00,0,0.46,2,6
2025-02-23,01:00:00,1,0.45,2,6
2025-02-23,02:00:00,2,0.22,2,6
2025-02-23,03:00:00,3,0.16,2,6
2025-02-23,04:00:00,4,0.14,2,6
2025-02-23,05:00:00,5,0.12,2,6
2025-02-23,06:00:00,6,0.17,2,6
2025-02-23,07:00:00,7,0.31,2,6
2025-02-23,08:00:00,8,0.46,2,6
2025-02-23,09:00:00,9,0.36,2,6
2025-02-23,10:00:00,10,0.41,2,6
2025-02-23,11:00:00,11,0.3,2,6
2025-02-23,12:00:00,12,0.39,2,6
2025-02-23,13:00:00,13,0.2,2,6
2025-02-23,14:00:00,14,0.46,2,6
2025-02-23,15:00:00,15,0.46,2,6
2025-02-23,16:00:00,16,0.29,2,6
2025-02-23,17:00:00,17,0.32,2,6
2025-02-23,18:00:00,18,0.31,2,6
2025-02-23,19:00:00,19,0.2,2,6
2025-02-23,20:00:00,20,0.14,2,6
2025-02-23,21:00:00,21,0.19,2,6
2025-02-23,22:00:00,22,0.19,2,6
2025-02-23,23:00:00,23,0.15,2,6
2025-02-24,00:00:00,0,0.36,2,0
2025-02-24,01:00:00,1,0.19,2,0
2025-02-24,02:00:00,2,0.33,2,0
2025-02-24,03:00:00,3,0.2,2,0
2025-02-24,04:00:00,4,0.14,2,0
2025-02-24,05:00:00,5,0.33,2,0
2025-02-24,06:00:00,6,0.2,2,0
2025-02-24,07:00:00,7,0.13,2,0
2025-02-24,08:00:00,8,0.26,2,0
2025-02-24,09:00:00,9,0.44,2,0
2025-02-24,10:00:00,10,0.45,2,0
2025-02-24,11:00:00,11,0.42,2,0
2025-02-24,12:00:00,12,0.34,2,0
2025-02-24,13:00:00,13,0.28,2,0
2025-02-24,14:00:00,14,0.25,2,0
2025-02-24,15:00:00,15,0.19,2,0
2025-02-24,16:00:00,16,0.41,2,0
2025-02-24,17:00:00,17,0.18,2,0
2025-02-24,18:00:00,18,0.36,2,0
2025-02-24,19:00:00,19,0.2,2,0
2025-02-24,20:00:00,20,0.22,2,0
2025-02-24,21:00:00,21,0.3,2,0
2025-02-24,22:00:00,22,0.15,2,0
2025-02-24,23:00:00,23,0.17,2,0
2025-02-25,00:00:00,0,0.19,2,1
2025-02-25,01:00:00,1,0.17,2,1
2025-02-25,02:00:00,2,0.16,2,1
2025-02-25,03:00:00,3,0.2,2,1
2025-02-25,04:00:00,4,0.12,2,1
2025-02-25,05:00:00,5,0.14,2,1
2025-02-25,06:00:00,6,0.47,2,1
2025-02-25,07:00:00,7,0.11,2,1
2025-02-25,08:00:00,8,0.4,2,1
2025-02-25,09:00:00,9,0.49,2,1
2025-02-25,10:00:00,10,0.13,2,1
2025-02-25,11:00:00,11,0.37,2,1
2025-02-25,12:00:00,12,0.37,2,1
2025-02-25,13:00:00,13,0.14,2,1
2025-02-25,14:00:00,14,0.17,2,1
2025-02-25,15:00:00,15,0.2,2,1
2025-02-25,16:00:00,16,0.34,2,1
2025-02-25,17:00:00,17,0.26,2,1
2025-02-25,18:00:00,18,0.31,2,1
2025-02-25,19:00:00,19,0.48,2,1
2025-02-25,20:00:00,20,0.23,2,1
2025-02-25,21:00:00,21,0.5,2,1
2025-02-25,22:00:00,22,0.18,2,1
2025-02-25,23:00:00,23,0.29,2,1
2025-02-26,00:00:00,0,0.11,2,2
2025-02-26,01:00:00,1,0.37,2,2
2025-02-26,02:00:00,2,0.11,2,2
2025-02-26,03:00:00,3,0.29,2,2
2025-02-26,04:00:00,4,0.35,2,2
2025-02-26,05:00:00,5,0.28,2,2
2025-02-26,06:00:00,6,0.43,2,2
2025-02-26,07:00:00,7,0.47,2,2
2025-02-26,08:00:00,8,0.49,2,2
2025-02-26,09:00:00,9,0.24,2,2
2025-02-26,10:00:00,10,0.21,2,2
2025-02-26,11:00:00,11,0.35,2,2
2025-02-26,12:00:00,12,0.38,2,2
2025-02-26,13:00:00,13,0.45,2,2
2025-02-26,14:00:00,14,0.42,2,2
2025-02-26,15:00:00,15,0.45,2,2
2025-02-26,16:00:00,16,0.2,2,2
2025-02-26,17:00:00,17,0.33,2,2
2025-02-26,18:00:00,18,0.27,2,2
2025-02-26,19:00:00,19,0.15,2,2
2025-02-26,20:00:00,20,0.31,2,2
2025-02-26,21:00:00,21,0.49,2,2
2025-02-26,22:00:00,22,0.12,2,2
2025-02-26,23:00:00,23,0.2,2,2
2025-02-27,00:00:00,0,0.28,2,3
2025-02-27,01:00:00,1,0.4,2,3
2025-02-27,02:00:00,2,0.18,2,3
2025-02-27,03:00:00,3,0.2,2,3
2025-02-27,04:00:00,4,0.11,2,3
2025-02-27,05:00:00,5,0.16,2,3
2025-02-27,06:00:00,6,0.48,2,3
2025-02-27,07:00:00,7,0.32,2,3
2025-02-27,08:00:00,8,0.37,2,3
2025-02-27,09:00:00,9,0.49,2,3
2025-02-27,10:00:00,10,0.3,2,3
2025-02-27,11:00:00,11,0.33,2,3
2025-02-27,12:00:00,12,0.47,2,3
2025-02-27,13:00:00,13,0.21,2,3
2025-02-27,14:00:00,14,0.23,2,3
2025-02-27,15:00:00,15,0.44,2,3
2025-02-27,16:00:00,16,0.14,2,3
2025-02-27,17:00:00,17,0.2,2,3
2025-02-27,18:00:00,18,0.15,2,3
2025-02-27,19:00:00,19,0.32,2,3
2025-02-27,20:00:00,20,0.17,2,3
2025-02-27,21:00:00,21,0.44,2,3
2025-02-27,22:00:00,22,0.13,2,3
2025-02-27,23:00:00,23,0.2,2,3
2025-02-28,00:00:00,0,0.24,2,4
2025-02-28,01:00:00,1,0.25,2,4
2025-02-28,02:00:00,2,0.32,2,4
2025-02-28,03:00:00,3,0.18,2,4
2025-02-28,04:00:00,4,0.16,2,4
2025-02-28,05:00:00,5,0.11,2,4
2025-02-28,06:00:00,6,0.24,2,4
2025-02-28,07:00:00,7,0.27,2,4
2025-02-28,08:00:00,8,0.32,2,4
2025-02-28,09:00:00,9,0.21,2,4
2025-02-28,10:00:00,10,0.37,2,4
2025-02-28,11:00:00,11,0.47,2,4
2025-02-28,12:00:00,12,0.33,2,4
2025-02-28,13:00:00,13,0.32,2,4
2025-02-28,14:00:00,14,0.17,2,4
2025-02-28,15:00:00,15,0.17,2,4
2025-02-28,16:00:00,16,0.47,2,4
2025-02-28,17:00:00,17,0.27,2,4
2025-02-28,18:00:00,18,0.25,2,4
2025-02-28,19:00:00,19,0.4,2,4
2025-02-28,20:00:00,20,0.42,2,4
2025-02-28,21:00:00,21,0.45,2,4
2025-02-28,22:00:00,22,0.49,2,4
2025-02-28,23:00:00,23,0.23,2,4
2025-03-01,00:00:00,0,0.96,3,5
2025-03-01,01:00:00,1,0.85,3,5
2025-03-01,02:00:00,2,1.24,3,5
2025-03-01,03:00:00,3,0.83,3,5
2025-03-01,04:00:00,4,0.81,3,5
2025-03-01,05:00:00,5,1.1,3,5
2025-03-01,06:00:00,6,0.78,3,5
2025-03-01,07:00:00,7,1.34,3,5
2025-03-01,08:00:00,8,1.01,3,5
2025-03-01,09:00:00,9,1.1,3,5
2025-03-01,10:00:00,10,1.3,3,5
2025-03-01,11:00:00,11,1.0,3,5
2025-03-01,12:00:00,12,0.82,3,5
2025-03-01,13:00:00,13,1.13,3,5
2025-03-01,14:00:00,14,1.12,3,5
2025-03-01,15:00:00,15,1.11,3,5
2025-03-01,16:00:00,16,1.17,3,5
2025-03-01,17:00:00,17,0.99,3,5
2025-03-01,18:00:00,18,1.12,3,5
2025-03-01,19:00:00,19,1.06,3,5
2025-03-01,20:00:00,20,0.94,3,5
2025-03-01,21:00:00,21,0.77,3,5
2025-03-01,22:00:00,22,0.94,3,5
2025-03-01,23:00:00,23,1.0,3,5
2025-03-02,00:00:00,0,1.27,3,6
2025-03-02,01:00:00,1,0.82,3,6
2025-03-02,02:00:00,2,1.24,3,6
2025-03-02,03:00:00,3,1.3,3,6
2025-03-02,04:00:00,4,1.15,3,6
2025-03-02,05:00:00,5,0.9,3,6
2025-03-02,06:00:00,6,1.05,3,6
2025-03-02,07:00:00,7,0.95,3,6
2025-03-02,08:00:00,8,1.12,3,6
2025-03-02,09:00:00,9,0.91,3,6
2025-03-02,10:00:00,10,0.87,3,6
2025-03-02,11:00:00,11,0.93,3,6
2025-03-02,12:00:00,12,1.33,3,6
2025-03-02,13:00:00,13,0.91,3,6
2025-03-02,14:00:00,14,1.4,3,6
2025-03-02,15:00:00,15,0.9,3,6
2025-03-02,16:00:00,16,0.96,3,6
2025-03-02,17:00:00,17,0.97,3,6
2025-03-02,18:00:00,18,1.18,3,6
2025-03-02,19:00:00,19,0.97,3,6
2025-03-02,20:00:00,20,1.25,3,6
2025-03-02,21:00:00,21,1.11,3,6
2025-03-02,22:00:00,22,0.86,3,6
2025-03-02,23:00:00,23,0.75,3,6
2025-03-03,00:00:00,0,1.21,3,0
2025-03-03,01:00:00,1,1.01,3,0
2025-03-03,02:00:00,2,1.26,3,0
2025-03-03,03:00:00,3,0.94,3,0
2025-03-03,04:00:00,4,1.06,3,0
2025-03-03,05:00:00,5,1.04,3,0
2025-03-03,06:00:00,6,1.09,3,0
2025-03-03,07:00:00,7,1.38,3,0
2025-03-03,08:00:00,8,0.9,3,0
2025-03-03,09:00:00,9,0.77,3,0
2025-03-03,10:00:00,10,1.25,3,0
2025-03-03,11:00:00,11,0.95,3,0
2025-03-03,12:00:00,12,1.05,3,0
2025-03-03,13:00:00,13,1.16,3,0
2025-03-03,14:00:00,14,0.97,3,0
2025-03-03,15:00:00,15,0.97,3,0
2025-03-03,16:00:00,16,1.1,3,0
2025-03-03,17:00:00,17,1.13,3,0
2025-03-03,18:00:00,18,1.23,3,0
2025-03-03,19:00:00,19,0.77,3,0
2025-03-03,20:00:00,20,1.18,3,0
2025-03-03,21:00:00,21,0.76,3,0
2025-03-03,22:00:00,22,0.87,3,0
2025-03-03,23:00:00,23,1.18,3,0
2025-03-04,00:00:00,0,0.87,3,1
2025-03-04,01:00:00,1,0.69,3,1
2025-03-04,02:00:00,2,1.04,3,1
2025-03-04,03:00:00,3,1.07,3,1
2025-03-04,04:00:00,4,1.12,3,1
2025-03-04,05:00:00,5,1.25,3,1
2025-03-04,06:00:00,6,0.96,3,1
2025-03-04,07:00:00,7,1.02,3,1
2025-03-04,08:00:00,8,1.1,3,1
2025-03-04,09:00:00,9,1.07,3,1
2025-03-04,10:00:00,10,1.27,3,1
2025-03-04,11:00:00,11,0.81,3,1
2025-03-04,12:00:00,12,0.91,3,1
2025-03-04,13:00:00,13,1.19,3,1
2025-03-04,14:00:00,14,1.31,3,1
2025-03-04,15:00:00,15,1.25,3,1
2025-03-04,16:00:00,16,1.11,3,1
2025-03-04,17:00:00,17,1.26,3,1
2025-03-04,18:00:00,18,0.87,3,1
2025-03-04,19:00:00,19,1.22,3,1
2025-03-04,20:00:00,20,0.82,3,1
2025-03-04,21:00:00,21,0.75,3,1
2025-03-04,22:00:00,22,1.03,3,1
2025-03-04,23:00:00,23,0.96,3,1
2025-03-05,00:00:00,0,0.75,3,2
2025-03-05,01:00:00,1,1.01,3,2
2025-03-05,02:00:00,2,0.7,3,2
2025-03-05,03:00:00,3,1.15,3,2
2025-03-05,04:00:00,4,1.1,3,2
2025-03-05,05:00:00,5,0.95,3,2
2025-03-05,06:00:00,6,0.93,3,2
2025-03-05,07:00:00,7,1.47,3,2
2025-03-05,08:00:00,8,1.37,3,2
2025-03-05,09:00:00,9,0.96,3,2
2025-03-05,10:00:00,10,1.09,3,2
2025-03-05,11:00:00,11,1.06,3,2
2025-03-05,12:00:00,12,1.02,3,2
2025-03-05,13:00:00,13,1.09,3,2
2025-03-05,14:00:00,14,1.16,3,2
2025-03-05,15:00:00,15,1.09,3,2
2025-03-05,16:00:00,16,1.07,3,2
2025-03-05,17:00:00,17,0.96,3,2
2025-03-05,18:00:00,18,1.21,3,2
2025-03-05,19:00:00,19,0.71,3,2
2025-03-05,20:00:00,20,1.03,3,2
2025-03-05,21:00:00,21,0.73,3,2
2025-03-05,22:00:00,22,1.18,3,2
2025-03-05,23:00:00,23,0.9,3,2
2025-03-06,00:00:00,0,0.84,3,3
2025-03-06,01:00:00,1,1.22,3,3
2025-03-06,02:00:00,2,1.31,3,3
2025-03-06,03:00:00,3,0.98,3,3
2025-03-06,04:00:00,4,1.12,3,3
2025-03-06,05:00:00,5,1.05,3,3
2025-03-06,06:00:00,6,0.78,3,3
2025-03-06,07:00:00,7,1.13,3,3
2025-03-06,08:00:00,8,1.2,3,3
2025-03-06,09:00:00,9,1.0,3,3
2025-03-06,10:00:00,10,1.33,3,3
2025-03-06,11:00:00,11,0.74,3,3
2025-03-06,12:00:00,12,1.47,3,3
2025-03-06,13:00:00,13,1.26,3,3
2025-03-06,14:00:00,14,1.18,3,3
2025-03-06,15:00:00,15,1.0,3,3
2025-03-06,16:00:00,16,0.87,3,3
2025-03-06,17:00:00,17,0.97,3,3
2025-03-06,18:00:00,18,0.86,3,3
2025-03-06,19:00:00,19,1.03,3,3
2025-03-06,20:00:00,20,1.37,3,3
2025-03-06,21:00:00,21,1.28,3,3
2025-03-06,22:00:00,22,1.21,3,3
2025-03-06,23:00:00,23,0.79,3,3
2025-03-07,00:00:00,0,0.99,3,4
2025-03-07,01:00:00,1,1.34,3,4
2025-03-07,02:00:00,2,1.15,3,4
2025-03-07,03:00:00,3,1.24,3,4
2025-03-07,04:00:00,4,1.35,3,4
2025-03-07,05:00:00,5,1.13,3,4
2025-03-07,06:00:00,6,1.09,3,4
2025-03-07,07:00:00,7,1.44,3,4
2025-03-07,08:00:00,8,1.07,3,4
2025-03-07,09:00:00,9,1.4,3,4
2025-03-07,10:00:00,10,1.12,3,4
2025-03-07,11:00:00,11,0.83,3,4
2025-03-07,12:00:00,12,1.4,3,4
2025-03-07,13:00:00,13,0.68,3,4
2025-03-07,14:00:00,14,1.22,3,4
2025-03-07,15:00:00,15,1.22,3,4
2025-03-07,16:00:00,16,0.98,3,4
2025-03-07,17:00:00,17,1.18,3,4
2025-03-07,18:00:00,18,1.26,3,4
2025-03-07,19:00:00,19,0.86,3,4
2025-03-07,20:00:00,20,1.02,3,4
2025-03-07,21:00:00,21,1.07,3,4
2025-03-07,22:00:00,22,0.89,3,4
2025-03-07,23:00:00,23,1.15,3,4
2025-03-08,00:00:00,0,0.89,3,5
2025-03-08,01:00:00,1,1.4,3,5
2025-03-08,02:00:00,2,1.36,3,5
2025-03-08,03:00:00,3,0.74,3,5
2025-03-08,04:00:00,4,1.08,3,5
2025-03-08,05:00:00,5,0.91,3,5
2025-03-08,06:00:00,6,1.02,3,5
2025-03-08,07:00:00,7,0.74,3,5
2025-03-08,08:00:00,8,1.14,3,5
2025-03-08,09:00:00,9,0.87,3,5
2025-03-08,10:00:00,10,1.04,3,5
2025-03-08,11:00:00,11,1.02,3,5
2025-03-08,12:00:00,12,0.93,3,5
2025-03-08,13:00:00,13,0.75,3,5
2025-03-08,14:00:00,14,1.22,3,5
2025-03-08,15:00:00,15,0.87,3,5
2025-03-08,16:00:00,16,0.97,3,5
2025-03-08,17:00:00,17,0.85,3,5
2025-03-08,18:00:00,18,1.12,3,5
2025-03-08,19:00:00,19,1.19,3,5
2025-03-08,20:00:00,20,1.11,3,5
2025-03-08,21:00:00,21,0.83,3,5
2025-03-08,22:00:00,22,0.88,3,5
2025-03-08,23:00:00,23,0.94,3,5
2025-03-09,00:00:00,0,0.86,3,6
2025-03-09,01:00:00,1,1.22,3,6
2025-03-09,02:00:00,2,1.0,3,6
2025-03-09,03:00:00,3,1.07,3,6
2025-03-09,04:00:00,4,1.02,3,6
2025-03-09,05:00:00,5,0.83,3,6
2025-03-09,06:00:00,6,1.29,3,6
2025-03-09,07:00:00,7,1.28,3,6
2025-03-09,08:00:00,8,1.36,3,6
2025-03-09,09:00:00,9,1.25,3,6
2025-03-09,10:00:00,10,0.77,3,6
2025-03-09,11:00:00,11,1.3,3,6
2025-03-09,12:00:00,12,1.2,3,6
2025-03-09,13:00:00,13,0.96,3,6
2025-03-09,14:00:00,14,1.19,3,6
2025-03-09,15:00:00,15,0.93,3,6
2025-03-09,16:00:00,16,1.1,3,6
2025-03-09,17:00:00,17,0.92,3,6
2025-03-09,18:00:00,18,0.86,3,6
2025-03-09,19:00:00,19,1.17,3,6
2025-03-09,20:00:00,20,1.12,3,6
2025-03-09,21:00:00,21,0.78,3,6
2025-03-09,22:00:00,22,0.99,3,6
2025-03-09,23:00:00,23,1.28,3,6
2025-03-10,00:00:00,0,1.38,3,0
2025-03-10,01:00:00,1,1.18,3,0
2025-03-10,02:00:00,2,0.91,3,0
2025-03-10,03:00:00,3,1.23,3,0
2025-03-10,04:00:00,4,1.05,3,0
2025-03-10,05:00:00,5,0.66,3,0
2025-03-10,06:00:00,6,1.08,3,0
2025-03-10,07:00:00,7,0.79,3,0
2025-03-10,08:00:00,8,1.07,3,0
2025-03-10,09:00:00,9,1.15,3,0
2025-03-10,10:00:00,10,0.75,3,0
2025-03-10,11:00:00,11,0.87,3,0
2025-03-10,12:00:00,12,0.89,3,0
2025-03-10,13:00:00,13,0.99,3,0
2025-03-10,14:00:00,14,0.8,3,0
2025-03-10,15:00:00,15,0.99,3,0
2025-03-10,16:00:00,16,1.04,3,0
2025-03-10,17:00:00,17,1.09,3,0
2025-03-10,18:00:00,18,1.18,3,0
2025-03-10,19:00:00,19,1.14,3,0
2025-03-10,20:00:00,20,1.13,3,0
2025-03-10,21:00:00,21,0.89,3,0
2025-03-10,22:00:00,22,0.95,3,0
2025-03-10,23:00:00,23,1.08,3,0
2025-03-11,00:00:00,0,1.05,3,1
2025-03-11,01:00:00,1,0.95,3,1
2025-03-11,02:00:00,2,0.97,3,1
2025-03-11,03:00:00,3,0.96,3,1
2025-03-11,04:00:00,4,0.84,3,1
2025-03-11,05:00:00,5,0.97,3,1
2025-03-11,06:00:00,6,0.98,3,1
2025-03-11,07:00:00,7,1.46,3,1
2025-03-11,08:00:00,8,1.07,3,1
2025-03-11,09:00:00,9,0.77,3,1
2025-03-11,10:00:00,10,0.91,3,1
2025-03-11,11:00:00,11,0.77,3,1
2025-03-11,12:00:00,12,1.07,3,1
2025-03-11,13:00:00,13,1.35,3,1
2025-03-11,14:00:00,14,0.9,3,1
2025-03-11,15:00:00,15,0.86,3,1
2025-03-11,16:00:00,16,1.28,3,1
2025-03-11,17:00:00,17,0.86,3,1
2025-03-11,18:00:00,18,0.86,3,1
2025-03-11,19:00:00,19,1.11,3,1
2025-03-11,20:00:00,20,0.88,3,1
2025-03-11,21:00:00,21,1.26,3,1
2025-03-11,22:00:00,22,1.16,3,1
2025-03-11,23:00:00,23,1.09,3,1
2025-03-12,00:00:00,0,0.65,3,2
2025-03-12,01:00:00,1,1.23,3,2
2025-03-12,02:00:00,2,1.14,3,2
2025-03-12,03:00:00,3,1.14,3,2
2025-03-12,04:00:00,4,0.7,3,2
2025-03-12,05:00:00,5,1.04,3,2
2025-03-12,06:00:00,6,0.88,3,2
2025-03-12,07:00:00,7,0.89,3,2
2025-03-12,08:00:00,8,0.92,3,2
2025-03-12,09:00:00,9,0.75,3,2
2025-03-12,10:00:00,10,0.89,3,2
2025-03-12,11:00:00,11,0.96,3,2
2025-03-12,12:00:00,12,1.19,3,2
